Airspace_Type,Polygon_ID,Vertex_Index,X,Y,Area,Perimeter
controlled_airspace,8,3,820,2160,6384.0,502.5584363937378
controlled_airspace,8,4,808,2174,6384.0,502.5584363937378
controlled_airspace,8,5,817,2200,6384.0,502.5584363937378
controlled_airspace,8,6,809,2210,6384.0,502.5584363937378
controlled_airspace,8,7,816,2223,6384.0,502.5584363937378
controlled_airspace,8,8,809,2236,6384.0,502.5584363937378
controlled_airspace,8,9,819,2239,6384.0,502.5584363937378
controlled_airspace,8,10,809,2255,6384.0,502.5584363937378
controlled_airspace,8,11,821,2253,6384.0,502.5584363937378
controlled_airspace,8,12,834,2238,6384.0,502.5584363937378
controlled_airspace,8,13,891,2226,6384.0,502.5584363937378
controlled_airspace,8,14,907,2231,6384.0,502.5584363937378
controlled_airspace,8,15,915,2223,6384.0,502.5584363937378
controlled_airspace,8,16,884,2188,6384.0,502.5584363937378
controlled_airspace,8,17,878,2196,6384.0,502.5584363937378
controlled_airspace,8,18,871,2193,6384.0,502.5584363937378
controlled_airspace,8,19,892,2167,6384.0,502.5584363937378
controlled_airspace,9,1,1681,2123,1291.0,294.59292674064636
controlled_airspace,9,2,1637,2122,1291.0,294.59292674064636
controlled_airspace,9,3,1632,2131,1291.0,294.59292674064636
controlled_airspace,9,4,1629,2129,1291.0,294.59292674064636
controlled_airspace,9,5,1632,2123,1291.0,294.59292674064636
controlled_airspace,9,6,1627,2121,1291.0,294.59292674064636
controlled_airspace,9,7,1599,2125,1291.0,294.59292674064636
controlled_airspace,9,8,1578,2122,1291.0,294.59292674064636
controlled_airspace,9,9,1573,2135,1291.0,294.59292674064636
controlled_airspace,9,10,1592,2138,1291.0,294.59292674064636
controlled_airspace,9,11,1600,2132,1291.0,294.59292674064636
controlled_airspace,9,12,1606,2136,1291.0,294.59292674064636
controlled_airspace,9,13,1678,2135,1291.0,294.59292674064636
controlled_airspace,10,1,1256,2068,2529.0,554.4406863451004
controlled_airspace,10,2,1462,2176,2529.0,554.4406863451004
controlled_airspace,10,3,1468,2162,2529.0,554.4406863451004
controlled_airspace,10,4,1264,2063,2529.0,554.4406863451004
controlled_airspace,11,1,725,2038,2679.0,558.4163011312485
controlled_airspace,11,2,696,2065,2679.0,558.4163011312485
controlled_airspace,11,3,693,2106,2679.0,558.4163011312485
controlled_airspace,11,4,683,2113,2679.0,558.4163011312485
controlled_airspace,11,5,690,2122,2679.0,558.4163011312485
controlled_airspace,11,6,682,2129,2679.0,558.4163011312485
controlled_airspace,11,7,688,2135,2679.0,558.4163011312485
controlled_airspace,11,8,676,2174,2679.0,558.4163011312485
controlled_airspace,11,9,682,2185,2679.0,558.4163011312485
controlled_airspace,11,10,666,2191,2679.0,558.4163011312485
controlled_airspace,11,11,679,2193,2679.0,558.4163011312485
controlled_airspace,11,12,671,2209,2679.0,558.4163011312485
controlled_airspace,11,13,685,2222,2679.0,558.4163011312485
controlled_airspace,11,14,711,2063,2679.0,558.4163011312485
controlled_airspace,11,15,731,2056,2679.0,558.4163011312485
controlled_airspace,11,16,723,2046,2679.0,558.4163011312485
controlled_airspace,11,17,733,2047,2679.0,558.4163011312485
controlled_airspace,12,1,2557,2023,1479.5,306.29141104221344
controlled_airspace,12,2,2572,2038,1479.5,306.29141104221344
controlled_airspace,12,3,2588,2033,1479.5,306.29141104221344
controlled_airspace,12,4,2673,2034,1479.5,306.29141104221344
controlled_airspace,12,5,2675,2028,1479.5,306.29141104221344
controlled_airspace,12,6,2673,2023,1479.5,306.29141104221344
controlled_airspace,12,7,2661,2020,1479.5,306.29141104221344
controlled_airspace,12,8,2632,2021,1479.5,306.29141104221344
controlled_airspace,12,9,2626,2026,1479.5,306.29141104221344
controlled_airspace,12,10,2621,2020,1479.5,306.29141104221344
controlled_airspace,13,1,2322,1916,1897.5,728.8254618644714
controlled_airspace,13,2,2346,1919,1897.5,728.8254618644714
controlled_airspace,13,3,2339,1943,1897.5,728.8254618644714
controlled_airspace,13,4,2326,1942,1897.5,728.8254618644714
controlled_airspace,13,5,2347,1953,1897.5,728.8254618644714
controlled_airspace,13,6,2349,1982,1897.5,728.8254618644714
controlled_airspace,13,7,2366,2002,1897.5,728.8254618644714
controlled_airspace,13,8,2429,2040,1897.5,728.8254618644714
controlled_airspace,13,9,2353,1971,1897.5,728.8254618644714
controlled_airspace,13,10,2374,1925,1897.5,728.8254618644714
controlled_airspace,13,11,2389,1928,1897.5,728.8254618644714
controlled_airspace,13,12,2399,1965,1897.5,728.8254618644714
controlled_airspace,13,13,2407,1949,1897.5,728.8254618644714
controlled_airspace,13,14,2396,1924,1897.5,728.8254618644714
controlled_airspace,13,15,2371,1921,1897.5,728.8254618644714
controlled_airspace,13,16,2366,1946,1897.5,728.8254618644714
controlled_airspace,13,17,2352,1956,1897.5,728.8254618644714
controlled_airspace,13,18,2354,1914,1897.5,728.8254618644714
controlled_airspace,14,1,947,1949,5814.0,609.4701237678528
controlled_airspace,14,2,921,1953,5814.0,609.4701237678528
controlled_airspace,14,3,908,1936,5814.0,609.4701237678528
controlled_airspace,14,4,905,1945,5814.0,609.4701237678528
controlled_airspace,14,5,888,1947,5814.0,609.4701237678528
controlled_airspace,14,6,884,1929,5814.0,609.4701237678528
controlled_airspace,14,7,899,1928,5814.0,609.4701237678528
controlled_airspace,14,8,866,1909,5814.0,609.4701237678528
controlled_airspace,14,9,826,1956,5814.0,609.4701237678528
controlled_airspace,14,10,841,1960,5814.0,609.4701237678528
controlled_airspace,14,11,839,1990,5814.0,609.4701237678528
controlled_airspace,14,12,824,1988,5814.0,609.4701237678528
controlled_airspace,14,13,827,2000,5814.0,609.4701237678528
controlled_airspace,14,14,839,2000,5814.0,609.4701237678528
controlled_airspace,14,15,835,2032,5814.0,609.4701237678528
controlled_airspace,14,16,862,2004,5814.0,609.4701237678528
controlled_airspace,14,17,885,1996,5814.0,609.4701237678528
controlled_airspace,14,18,897,1968,5814.0,609.4701237678528
controlled_airspace,14,19,935,1968,5814.0,609.4701237678528
controlled_airspace,14,20,947,1962,5814.0,609.4701237678528
controlled_airspace,15,1,842,1881,3808.0,504.81832218170166
controlled_airspace,15,2,793,1921,3808.0,504.81832218170166
controlled_airspace,15,3,792,1961,3808.0,504.81832218170166
controlled_airspace,15,4,801,1965,3808.0,504.81832218170166
controlled_airspace,15,5,791,2011,3808.0,504.81832218170166
controlled_airspace,15,6,805,2049,3808.0,504.81832218170166
controlled_airspace,15,7,824,2061,3808.0,504.81832218170166
controlled_airspace,15,8,828,2051,3808.0,504.81832218170166
controlled_airspace,15,9,814,2048,3808.0,504.81832218170166
controlled_airspace,15,10,819,1924,3808.0,504.81832218170166
controlled_airspace,15,11,856,1898,3808.0,504.81832218170166
controlled_airspace,16,1,2315,1932,3010.5,695.854899764061
controlled_airspace,16,2,2305,1917,3010.5,695.854899764061
controlled_airspace,16,3,2311,1902,3010.5,695.854899764061
controlled_airspace,16,4,2285,1891,3010.5,695.854899764061
controlled_airspace,16,5,2275,1864,3010.5,695.854899764061
controlled_airspace,16,6,2270,1878,3010.5,695.854899764061
controlled_airspace,16,7,2244,1866,3010.5,695.854899764061
controlled_airspace,16,8,2238,1882,3010.5,695.854899764061
controlled_airspace,16,9,2196,1887,3010.5,695.854899764061
controlled_airspace,16,10,2189,1872,3010.5,695.854899764061
controlled_airspace,16,11,2163,1874,3010.5,695.854899764061
controlled_airspace,16,12,2158,1885,3010.5,695.854899764061
controlled_airspace,16,13,2130,1881,3010.5,695.854899764061
controlled_airspace,16,14,2143,1890,3010.5,695.854899764061
controlled_airspace,16,15,2143,1906,3010.5,695.854899764061
controlled_airspace,16,16,2156,1893,3010.5,695.854899764061
controlled_airspace,16,17,2160,1905,3010.5,695.854899764061
controlled_airspace,16,18,2180,1899,3010.5,695.854899764061
controlled_airspace,16,19,2188,1909,3010.5,695.854899764061
controlled_airspace,16,20,2202,1907,3010.5,695.854899764061
controlled_airspace,16,21,2202,1893,3010.5,695.854899764061
controlled_airspace,16,22,2209,1907,3010.5,695.854899764061
controlled_airspace,16,23,2215,1892,3010.5,695.854899764061
controlled_airspace,16,24,2268,1881,3010.5,695.854899764061
controlled_airspace,16,25,2279,1906,3010.5,695.854899764061
controlled_airspace,17,1,1467,1863,2783.5,681.6782748699188
controlled_airspace,17,2,1671,1891,2783.5,681.6782748699188
controlled_airspace,17,3,1741,1889,2783.5,681.6782748699188
controlled_airspace,17,4,1541,1860,2783.5,681.6782748699188
controlled_airspace,18,1,2925,1819,1731.0,309.22034335136414
controlled_airspace,18,2,2929,1825,1731.0,309.22034335136414
controlled_airspace,18,3,2926,1843,1731.0,309.22034335136414
controlled_airspace,18,4,3031,1842,1731.0,309.22034335136414
controlled_airspace,18,5,3038,1838,1731.0,309.22034335136414
controlled_airspace,18,6,3031,1827,1731.0,309.22034335136414
controlled_airspace,18,7,2964,1830,1731.0,309.22034335136414
controlled_airspace,18,8,2940,1816,1731.0,309.22034335136414
controlled_airspace,18,9,2930,1814,1731.0,309.22034335136414
controlled_airspace,19,1,1828,1778,1270.0,314.6761873960495
controlled_airspace,19,2,1750,1859,1270.0,314.6761873960495
controlled_airspace,19,3,1739,1878,1270.0,314.6761873960495
controlled_airspace,19,4,1749,1879,1270.0,314.6761873960495
controlled_airspace,19,5,1767,1861,1270.0,314.6761873960495
controlled_airspace,19,6,1772,1844,1270.0,314.6761873960495
controlled_airspace,19,7,1784,1840,1270.0,314.6761873960495
controlled_airspace,19,8,1828,1791,1270.0,314.6761873960495
controlled_airspace,20,1,2213,1777,3739.5,782.2224299907684
controlled_airspace,20,2,2158,1814,3739.5,782.2224299907684
controlled_airspace,20,3,2137,1848,3739.5,782.2224299907684
controlled_airspace,20,4,2119,1857,3739.5,782.2224299907684
controlled_airspace,20,5,2118,1842,3739.5,782.2224299907684
controlled_airspace,20,6,2106,1841,3739.5,782.2224299907684
controlled_airspace,20,7,2114,1878,3739.5,782.2224299907684
controlled_airspace,20,8,2097,1888,3739.5,782.2224299907684
controlled_airspace,20,9,2094,1908,3739.5,782.2224299907684
controlled_airspace,20,10,2129,1873,3739.5,782.2224299907684
controlled_airspace,20,11,2156,1868,3739.5,782.2224299907684
controlled_airspace,20,12,2149,1862,3739.5,782.2224299907684
controlled_airspace,20,13,2161,1842,3739.5,782.2224299907684
controlled_airspace,20,14,2175,1862,3739.5,782.2224299907684
controlled_airspace,20,15,2204,1863,3739.5,782.2224299907684
controlled_airspace,20,16,2211,1877,3739.5,782.2224299907684
controlled_airspace,20,17,2218,1859,3739.5,782.2224299907684
controlled_airspace,20,18,2241,1860,3739.5,782.2224299907684
controlled_airspace,20,19,2228,1847,3739.5,782.2224299907684
controlled_airspace,20,20,2188,1855,3739.5,782.2224299907684
controlled_airspace,20,21,2165,1837,3739.5,782.2224299907684
controlled_airspace,21,1,1840,1748,4117.5,910.6143478155136
controlled_airspace,21,2,1829,1745,4117.5,910.6143478155136
controlled_airspace,21,3,1719,1866,4117.5,910.6143478155136
controlled_airspace,21,4,1545,1841,4117.5,910.6143478155136
controlled_airspace,21,5,1510,1852,4117.5,910.6143478155136
controlled_airspace,21,6,1722,1877,4117.5,910.6143478155136
controlled_airspace,22,1,2470,1672,58336.5,4082.131486415863
controlled_airspace,22,2,3014,2007,58336.5,4082.131486415863
controlled_airspace,22,3,2879,2190,58336.5,4082.131486415863
controlled_airspace,22,4,3034,2045,58336.5,4082.131486415863
controlled_airspace,22,5,3307,2177,58336.5,4082.131486415863
controlled_airspace,22,6,3297,2099,58336.5,4082.131486415863
controlled_airspace,22,7,3218,2074,58336.5,4082.131486415863
controlled_airspace,22,8,3307,2042,58336.5,4082.131486415863
controlled_airspace,22,9,3303,1986,58336.5,4082.131486415863
controlled_airspace,22,10,3119,2015,58336.5,4082.131486415863
controlled_airspace,23,1,2101,1663,1898.5,497.8305150270462
controlled_airspace,23,2,2101,1639,1898.5,497.8305150270462
controlled_airspace,23,3,2091,1625,1898.5,497.8305150270462
controlled_airspace,23,4,1983,1628,1898.5,497.8305150270462
controlled_airspace,23,5,1979,1637,1898.5,497.8305150270462
controlled_airspace,23,6,1988,1643,1898.5,497.8305150270462
controlled_airspace,23,7,1977,1643,1898.5,497.8305150270462
controlled_airspace,23,8,1992,1659,1898.5,497.8305150270462
controlled_airspace,23,9,2020,1655,1898.5,497.8305150270462
controlled_airspace,23,10,2007,1643,1898.5,497.8305150270462
controlled_airspace,23,11,1994,1651,1898.5,497.8305150270462
controlled_airspace,23,12,1998,1638,1898.5,497.8305150270462
controlled_airspace,23,13,2084,1637,1898.5,497.8305150270462
controlled_airspace,23,14,2083,1657,1898.5,497.8305150270462
controlled_airspace,24,1,1518,1635,14699.0,2182.7047477960587
controlled_airspace,24,2,1459,1636,14699.0,2182.7047477960587
controlled_airspace,24,3,1490,1837,14699.0,2182.7047477960587
controlled_airspace,24,4,1278,1816,14699.0,2182.7047477960587
controlled_airspace,24,5,1264,1765,14699.0,2182.7047477960587
controlled_airspace,24,6,1248,2062,14699.0,2182.7047477960587
controlled_airspace,24,7,1272,1846,14699.0,2182.7047477960587
controlled_airspace,24,8,1503,1852,14699.0,2182.7047477960587
controlled_airspace,24,9,1493,1743,14699.0,2182.7047477960587
controlled_airspace,24,10,1529,1728,14699.0,2182.7047477960587
controlled_airspace,24,11,1496,1717,14699.0,2182.7047477960587
controlled_airspace,24,12,1530,1707,14699.0,2182.7047477960587
controlled_airspace,24,13,1487,1694,14699.0,2182.7047477960587
controlled_airspace,24,14,1572,1683,14699.0,2182.7047477960587
controlled_airspace,24,15,1490,1681,14699.0,2182.7047477960587
controlled_airspace,25,1,1279,1664,2050.5,500.31579542160034
controlled_airspace,25,2,1264,1637,2050.5,500.31579542160034
controlled_airspace,25,3,1268,1626,2050.5,500.31579542160034
controlled_airspace,25,4,1258,1628,2050.5,500.31579542160034
controlled_airspace,25,5,1253,1614,2050.5,500.31579542160034
controlled_airspace,25,6,1239,1629,2050.5,500.31579542160034
controlled_airspace,25,7,1230,1625,2050.5,500.31579542160034
controlled_airspace,25,8,1217,1632,2050.5,500.31579542160034
controlled_airspace,25,9,1197,1623,2050.5,500.31579542160034
controlled_airspace,25,10,1188,1634,2050.5,500.31579542160034
controlled_airspace,25,11,1178,1624,2050.5,500.31579542160034
controlled_airspace,25,12,1172,1635,2050.5,500.31579542160034
controlled_airspace,25,13,1179,1640,2050.5,500.31579542160034
controlled_airspace,25,14,1200,1629,2050.5,500.31579542160034
controlled_airspace,25,15,1211,1639,2050.5,500.31579542160034
controlled_airspace,25,16,1225,1634,2050.5,500.31579542160034
controlled_airspace,25,17,1247,1664,2050.5,500.31579542160034
controlled_airspace,25,18,1249,1698,2050.5,500.31579542160034
controlled_airspace,25,19,1260,1669,2050.5,500.31579542160034
controlled_airspace,25,20,1242,1635,2050.5,500.31579542160034
controlled_airspace,25,21,1263,1655,2050.5,500.31579542160034
controlled_airspace,25,22,1266,1670,2050.5,500.31579542160034
controlled_airspace,26,1,1147,1584,1150.5,236.208150267601
controlled_airspace,26,2,1147,1591,1150.5,236.208150267601
controlled_airspace,26,3,1151,1594,1150.5,236.208150267601
controlled_airspace,26,4,1169,1590,1150.5,236.208150267601
controlled_airspace,26,5,1175,1594,1150.5,236.208150267601
controlled_airspace,26,6,1181,1590,1150.5,236.208150267601
controlled_airspace,26,7,1187,1593,1150.5,236.208150267601
controlled_airspace,26,8,1194,1591,1150.5,236.208150267601
controlled_airspace,26,9,1216,1622,1150.5,236.208150267601
controlled_airspace,26,10,1223,1620,1150.5,236.208150267601
controlled_airspace,26,11,1221,1607,1150.5,236.208150267601
controlled_airspace,26,12,1211,1598,1150.5,236.208150267601
controlled_airspace,26,13,1211,1593,1150.5,236.208150267601
controlled_airspace,26,14,1196,1574,1150.5,236.208150267601
controlled_airspace,26,15,1172,1580,1150.5,236.208150267601
controlled_airspace,26,16,1155,1578,1150.5,236.208150267601
controlled_airspace,27,1,1035,1631,11415.5,1392.7219920158386
controlled_airspace,27,2,981,1571,11415.5,1392.7219920158386
controlled_airspace,27,3,1005,1603,11415.5,1392.7219920158386
controlled_airspace,27,4,976,1596,11415.5,1392.7219920158386
controlled_airspace,27,5,975,1613,11415.5,1392.7219920158386
controlled_airspace,27,6,864,1602,11415.5,1392.7219920158386
controlled_airspace,27,7,839,1631,11415.5,1392.7219920158386
controlled_airspace,27,8,847,1613,11415.5,1392.7219920158386
controlled_airspace,27,9,789,1608,11415.5,1392.7219920158386
controlled_airspace,27,10,768,1625,11415.5,1392.7219920158386
controlled_airspace,27,11,809,1633,11415.5,1392.7219920158386
controlled_airspace,27,12,764,1640,11415.5,1392.7219920158386
controlled_airspace,27,13,761,1733,11415.5,1392.7219920158386
controlled_airspace,27,14,791,1746,11415.5,1392.7219920158386
controlled_airspace,27,15,787,1679,11415.5,1392.7219920158386
controlled_airspace,27,16,820,1650,11415.5,1392.7219920158386
controlled_airspace,27,17,859,1650,11415.5,1392.7219920158386
controlled_airspace,27,18,878,1674,11415.5,1392.7219920158386
controlled_airspace,27,19,950,1622,11415.5,1392.7219920158386
controlled_airspace,27,20,986,1618,11415.5,1392.7219920158386
controlled_airspace,27,21,1029,1657,11415.5,1392.7219920158386
controlled_airspace,28,1,1172,1566,1344.0,286.39191603660583
controlled_airspace,28,2,1174,1570,1344.0,286.39191603660583
controlled_airspace,28,3,1207,1570,1344.0,286.39191603660583
controlled_airspace,28,4,1207,1577,1344.0,286.39191603660583
controlled_airspace,28,5,1227,1605,1344.0,286.39191603660583
controlled_airspace,28,6,1242,1607,1344.0,286.39191603660583
controlled_airspace,28,7,1240,1598,1344.0,286.39191603660583
controlled_airspace,28,8,1220,1574,1344.0,286.39191603660583
controlled_airspace,28,9,1225,1569,1344.0,286.39191603660583
controlled_airspace,28,10,1236,1569,1344.0,286.39191603660583
controlled_airspace,28,11,1237,1558,1344.0,286.39191603660583
controlled_airspace,28,12,1229,1557,1344.0,286.39191603660583
controlled_airspace,28,13,1219,1564,1344.0,286.39191603660583
controlled_airspace,28,14,1206,1556,1344.0,286.39191603660583
controlled_airspace,28,15,1199,1544,1344.0,286.39191603660583
controlled_airspace,28,16,1191,1550,1344.0,286.39191603660583
controlled_airspace,28,17,1192,1559,1344.0,286.39191603660583
controlled_airspace,28,18,1185,1557,1344.0,286.39191603660583
controlled_airspace,29,1,1912,1510,1308.5,276.3502861261368
controlled_airspace,29,2,1865,1512,1308.5,276.3502861261368
controlled_airspace,29,3,1860,1509,1308.5,276.3502861261368
controlled_airspace,29,4,1838,1513,1308.5,276.3502861261368
controlled_airspace,29,5,1822,1510,1308.5,276.3502861261368
controlled_airspace,29,6,1816,1514,1308.5,276.3502861261368
controlled_airspace,29,7,1808,1511,1308.5,276.3502861261368
controlled_airspace,29,8,1804,1523,1308.5,276.3502861261368
controlled_airspace,29,9,1817,1522,1308.5,276.3502861261368
controlled_airspace,29,10,1824,1526,1308.5,276.3502861261368
controlled_airspace,29,11,1831,1522,1308.5,276.3502861261368
controlled_airspace,29,12,1909,1524,1308.5,276.3502861261368
controlled_airspace,30,1,1246,1507,8893.0,838.7493414878845
controlled_airspace,30,2,1339,1616,8893.0,838.7493414878845
controlled_airspace,30,3,1468,1592,8893.0,838.7493414878845
controlled_airspace,30,4,1488,1616,8893.0,838.7493414878845
controlled_airspace,30,5,1486,1559,8893.0,838.7493414878845
controlled_airspace,30,6,1419,1571,8893.0,838.7493414878845
controlled_airspace,30,7,1407,1552,8893.0,838.7493414878845
controlled_airspace,30,8,1407,1573,8893.0,838.7493414878845
controlled_airspace,30,9,1358,1574,8893.0,838.7493414878845
controlled_airspace,30,10,1352,1584,8893.0,838.7493414878845
controlled_airspace,30,11,1269,1492,8893.0,838.7493414878845
controlled_airspace,31,1,2531,1489,1359.0,282.5929266214371
controlled_airspace,31,2,2525,1485,1359.0,282.5929266214371
controlled_airspace,31,3,2512,1488,1359.0,282.5929266214371
controlled_airspace,31,4,2438,1486,1359.0,282.5929266214371
controlled_airspace,31,5,2433,1490,1359.0,282.5929266214371
controlled_airspace,31,6,2424,1487,1359.0,282.5929266214371
controlled_airspace,31,7,2420,1500,1359.0,282.5929266214371
controlled_airspace,31,8,2434,1499,1359.0,282.5929266214371
controlled_airspace,31,9,2441,1504,1359.0,282.5929266214371
controlled_airspace,31,10,2447,1498,1359.0,282.5929266214371
controlled_airspace,31,11,2517,1500,1359.0,282.5929266214371
controlled_airspace,31,12,2529,1498,1359.0,282.5929266214371
controlled_airspace,32,1,1077,1383,2213.0,429.1858515739441
controlled_airspace,32,2,1182,1537,2213.0,429.1858515739441
controlled_airspace,32,3,1191,1533,2213.0,429.1858515739441
controlled_airspace,32,4,1092,1385,2213.0,429.1858515739441
controlled_airspace,33,1,1036,1376,7223.0,1255.2833932638168
controlled_airspace,33,2,1047,1481,7223.0,1255.2833932638168
controlled_airspace,33,3,1016,1495,7223.0,1255.2833932638168
controlled_airspace,33,4,1052,1500,7223.0,1255.2833932638168
controlled_airspace,33,5,1099,1602,7223.0,1255.2833932638168
controlled_airspace,33,6,1107,1559,7223.0,1255.2833932638168
controlled_airspace,33,7,1090,1556,7223.0,1255.2833932638168
controlled_airspace,33,8,1068,1499,7223.0,1255.2833932638168
controlled_airspace,33,9,1119,1493,7223.0,1255.2833932638168
controlled_airspace,33,10,1064,1482,7223.0,1255.2833932638168
controlled_airspace,33,11,1051,1394,7223.0,1255.2833932638168
controlled_airspace,33,12,1174,1539,7223.0,1255.2833932638168
controlled_airspace,33,13,1066,1378,7223.0,1255.2833932638168
controlled_airspace,34,1,1694,1361,6563.5,970.9919825792313
controlled_airspace,34,2,1668,1410,6563.5,970.9919825792313
controlled_airspace,34,3,1693,1425,6563.5,970.9919825792313
controlled_airspace,34,4,1678,1442,6563.5,970.9919825792313
controlled_airspace,34,5,1663,1422,6563.5,970.9919825792313
controlled_airspace,34,6,1651,1449,6563.5,970.9919825792313
controlled_airspace,34,7,1667,1523,6563.5,970.9919825792313
controlled_airspace,34,8,1589,1532,6563.5,970.9919825792313
controlled_airspace,34,9,1568,1557,6563.5,970.9919825792313
controlled_airspace,34,10,1665,1539,6563.5,970.9919825792313
controlled_airspace,34,11,1658,1549,6563.5,970.9919825792313
controlled_airspace,34,12,1716,1566,6563.5,970.9919825792313
controlled_airspace,34,13,1672,1542,6563.5,970.9919825792313
controlled_airspace,34,14,1703,1479,6563.5,970.9919825792313
controlled_airspace,34,15,1688,1472,6563.5,970.9919825792313
controlled_airspace,34,16,1702,1465,6563.5,970.9919825792313
controlled_airspace,35,1,1452,1357,2032.5,309.32084822654724
controlled_airspace,35,2,1437,1356,2032.5,309.32084822654724
controlled_airspace,35,3,1417,1370,2032.5,309.32084822654724
controlled_airspace,35,4,1428,1387,2032.5,309.32084822654724
controlled_airspace,35,5,1439,1387,2032.5,309.32084822654724
controlled_airspace,35,6,1442,1393,2032.5,309.32084822654724
controlled_airspace,35,7,1426,1400,2032.5,309.32084822654724
controlled_airspace,35,8,1404,1380,2032.5,309.32084822654724
controlled_airspace,35,9,1398,1384,2032.5,309.32084822654724
controlled_airspace,35,10,1398,1395,2032.5,309.32084822654724
controlled_airspace,35,11,1390,1407,2032.5,309.32084822654724
controlled_airspace,35,12,1395,1411,2032.5,309.32084822654724
controlled_airspace,35,13,1412,1407,2032.5,309.32084822654724
controlled_airspace,35,14,1428,1413,2032.5,309.32084822654724
controlled_airspace,35,15,1459,1395,2032.5,309.32084822654724
controlled_airspace,35,16,1461,1379,2032.5,309.32084822654724
controlled_airspace,35,17,1451,1373,2032.5,309.32084822654724
controlled_airspace,36,1,1158,1356,4984.0,550.1564165353775
controlled_airspace,36,2,1153,1372,4984.0,550.1564165353775
controlled_airspace,36,3,1165,1379,4984.0,550.1564165353775
controlled_airspace,36,4,1149,1384,4984.0,550.1564165353775
controlled_airspace,36,5,1148,1398,4984.0,550.1564165353775
controlled_airspace,36,6,1210,1475,4984.0,550.1564165353775
controlled_airspace,36,7,1223,1478,4984.0,550.1564165353775
controlled_airspace,36,8,1215,1490,4984.0,550.1564165353775
controlled_airspace,36,9,1209,1482,4984.0,550.1564165353775
controlled_airspace,36,10,1202,1491,4984.0,550.1564165353775
controlled_airspace,36,11,1238,1493,4984.0,550.1564165353775
controlled_airspace,36,12,1258,1476,4984.0,550.1564165353775
controlled_airspace,36,13,1239,1467,4984.0,550.1564165353775
controlled_airspace,36,14,1239,1447,4984.0,550.1564165353775
controlled_airspace,36,15,1229,1448,4984.0,550.1564165353775
controlled_airspace,36,16,1223,1429,4984.0,550.1564165353775
controlled_airspace,36,17,1215,1429,4984.0,550.1564165353775
controlled_airspace,36,18,1180,1388,4984.0,550.1564165353775
controlled_airspace,36,19,1185,1352,4984.0,550.1564165353775
controlled_airspace,37,1,2369,1311,26195.5,2590.8683025836945
controlled_airspace,37,2,2341,1313,26195.5,2590.8683025836945
controlled_airspace,37,3,2321,1620,26195.5,2590.8683025836945
controlled_airspace,37,4,2233,1766,26195.5,2590.8683025836945
controlled_airspace,37,5,2335,1633,26195.5,2590.8683025836945
controlled_airspace,37,6,2454,1695,26195.5,2590.8683025836945
controlled_airspace,37,7,2450,1598,26195.5,2590.8683025836945
controlled_airspace,37,8,2368,1603,26195.5,2590.8683025836945
controlled_airspace,37,9,2376,1501,26195.5,2590.8683025836945
controlled_airspace,37,10,2411,1492,26195.5,2590.8683025836945
controlled_airspace,37,11,2362,1457,26195.5,2590.8683025836945
controlled_airspace,37,12,2438,1415,26195.5,2590.8683025836945
controlled_airspace,37,13,2554,1435,26195.5,2590.8683025836945
controlled_airspace,37,14,2477,1390,26195.5,2590.8683025836945
controlled_airspace,37,15,2401,1431,26195.5,2590.8683025836945
controlled_airspace,38,1,664,1300,6908.5,438.5168067216873
controlled_airspace,38,2,671,1305,6908.5,438.5168067216873
controlled_airspace,38,3,664,1316,6908.5,438.5168067216873
controlled_airspace,38,4,680,1325,6908.5,438.5168067216873
controlled_airspace,38,5,695,1325,6908.5,438.5168067216873
controlled_airspace,38,6,764,1360,6908.5,438.5168067216873
controlled_airspace,38,7,784,1360,6908.5,438.5168067216873
controlled_airspace,38,8,795,1288,6908.5,438.5168067216873
controlled_airspace,38,9,738,1282,6908.5,438.5168067216873
controlled_airspace,38,10,705,1286,6908.5,438.5168067216873
controlled_airspace,38,11,697,1281,6908.5,438.5168067216873
controlled_airspace,38,12,681,1285,6908.5,438.5168067216873
controlled_airspace,39,1,449,1266,330813.5,3904.7892179489136
controlled_airspace,39,2,318,2330,330813.5,3904.7892179489136
controlled_airspace,39,3,631,2337,330813.5,3904.7892179489136
controlled_airspace,39,4,649,2203,330813.5,3904.7892179489136
controlled_airspace,39,5,532,2183,330813.5,3904.7892179489136
controlled_airspace,39,6,660,2161,330813.5,3904.7892179489136
controlled_airspace,39,7,716,2029,330813.5,3904.7892179489136
controlled_airspace,39,8,694,1812,330813.5,3904.7892179489136
controlled_airspace,39,9,778,1386,330813.5,3904.7892179489136
controlled_airspace,39,10,640,1327,330813.5,3904.7892179489136
controlled_airspace,39,11,648,1278,330813.5,3904.7892179489136
controlled_airspace,40,1,1626,1226,2261.0,562.7005717754364
controlled_airspace,40,2,1614,1242,2261.0,562.7005717754364
controlled_airspace,40,3,1592,1238,2261.0,562.7005717754364
controlled_airspace,40,4,1569,1252,2261.0,562.7005717754364
controlled_airspace,40,5,1612,1266,2261.0,562.7005717754364
controlled_airspace,40,6,1615,1258,2261.0,562.7005717754364
controlled_airspace,40,7,1590,1254,2261.0,562.7005717754364
controlled_airspace,40,8,1632,1244,2261.0,562.7005717754364
controlled_airspace,40,9,1639,1271,2261.0,562.7005717754364
controlled_airspace,40,10,1632,1283,2261.0,562.7005717754364
controlled_airspace,40,11,1641,1288,2261.0,562.7005717754364
